date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-02-10 08:12:25,onosmosis,,0,0,1,"#BongJoonHo is one of the finest filmmakers we have today. Here is a list of all his movies: https://www.thrillist.com/entertainment/nation/bong-joon-ho-movies-ranked #Oscars",,,#BongJoonHo #Oscars,1226780949355958273,https://twitter.com/onosmosis/status/1226780949355958273
2020-02-10 08:10:44,H5ports,,0,1,1,"If Football Stars Cast In Hollywood Movies, Who Will Win The #Oscars? ",,,#Oscars,1226780526100582400,https://twitter.com/H5ports/status/1226780526100582400
2020-02-10 08:09:53,thilomanys,,1,0,1,"The best picture and best director #Oscars for #Parasite thankfully prove, that the Oscars are not completely stupid &amp; that good movies sometimes get what they deserve! #academyawards2020 #TheOscars",,,#Oscars #Parasite #academyawards2020 #TheOscars,1226780312979505153,https://twitter.com/thilomanys/status/1226780312979505153
2020-02-10 08:06:00,ananats,,0,0,8,"If Parasite wins the best movie and the best foreign language movie, isn't it the time when the second becomes obsolete and movies of all languages can compete for the best picture category? #Oscars",,,#Oscars,1226779333571891200,https://twitter.com/ananats/status/1226779333571891200
2020-02-10 08:05:07,_trainsinthesky,,0,0,1,"Imagine all the amazing movies out there you haven’t watched just because it’s foreign &amp; with subtitles. Give them the chance they deserve from now on #Oscars",,,#Oscars,1226779110451621888,https://twitter.com/_trainsinthesky/status/1226779110451621888
2020-02-10 08:05:00,ComicBook,,3,25,100,"Four live-action DC movies starring #Joker have all won #Oscars: 

https://comicbook.com/dc/2020/02/10/four-dc-movies-featuring-joker-won-oscars/",,,#Joker #Oscars,1226779082085433345,https://twitter.com/ComicBook/status/1226779082085433345
2020-02-10 08:04:05,colinctc,MillerStream,0,0,0,"Well, English speaking Hollywood should make better movies then. 
#Oscars2020 ",,,#Oscars2020,1226778853047066624,https://twitter.com/colinctc/status/1226778853047066624
2020-02-10 08:03:13,CarterNeverDies,,1,0,2,"Little Women movies ranked:
#1. Little Women 1994.
Pros: Winona Ryder is always a delight. Christian Bale is the best movie Laurie. 
Cons: None. NONE!
(1/5)
#LittleWomen #Oscars",,,#LittleWomen #Oscars,1226778632330338304,https://twitter.com/CarterNeverDies/status/1226778632330338304
2020-02-10 08:02:28,alistaircoleman,,0,0,6,"My current book is A Kim Jong-il Production, the true story of how the North Korean leader kidnapped SKorea’s top film director and actress, forcing them to make his movies. 
My advice to the guys behind #Parasite is not to accept any mysterious invitations right now #Oscars2020 ",,,#Parasite #Oscars2020,1226778444962435072,https://twitter.com/alistaircoleman/status/1226778444962435072
2020-02-10 08:02:22,emoona,,0,1,1,"These best four movies I have seen so far &amp; they deserve all the awards Congrats      #Oscars ",,,#Oscars,1226778419813376000,https://twitter.com/emoona/status/1226778419813376000
2020-02-10 08:02:19,Waconzy,,0,0,0,"Lin-Manuel Miranda introduced a song medley at the #Oscars, and it appeared it was just another compilation of impactful songs in movies.

But then Eminem came on stage to perform ""Lose Yourself"" — and received a standing ovation. https://cnn.it/38fyQgD    …",,,#Oscars,1226778406873858049,https://twitter.com/Waconzy/status/1226778406873858049
2020-02-10 08:01:52,Arlieredeyejedi,,0,0,0,"#lauradern #oscars2020 #fartsniffers #hollywood #movies #film #actress @http://f.art https://www.instagram.com/p/B8YQCadg84u/?igshid=1xmn2ahdtne6o",,,#lauradern #oscars2020 #fartsniffers #hollywood #movies #film #actress,1226778292893687808,https://twitter.com/Arlieredeyejedi/status/1226778292893687808
2020-02-10 08:01:49,Ohmsandy1,,0,0,1,"Congrats #GullyBoy for not making it... we will never make it unless the selection committee has open mindedness towards South movies!! #Oscars #patheticselectioncommittee",,,#GullyBoy #Oscars #patheticselectioncommittee,1226778283053735936,https://twitter.com/Ohmsandy1/status/1226778283053735936
2020-02-10 08:01:09,ArenaDelhi,,0,0,1,"And the Oscar goes to… 

#92AcademyAwards #BestVisualEffects, #BestAnimatedFeature #BestAnimatedShort #ArenaAnimation #Oscars2020 #Oscars #AcademyAwards2020 #1917 #ToyStory4 #HairLove #Films #Movies #Hollywood… https://www.instagram.com/p/B8YP9JmhG6p/?igshid=1wm9noscnx84f",,,#92AcademyAwards #BestVisualEffects #BestAnimatedFeature #BestAnimatedShort #ArenaAnimation #Oscars2020 #Oscars #AcademyAwards2020 #ToyStory4 #HairLove #Films #Movies #Hollywood,1226778113901764609,https://twitter.com/ArenaDelhi/status/1226778113901764609
2020-02-10 08:01:05,frontrowfilmsME,,1,0,2,"Best Actress!!!   Congratulations to #ReneeZellweger and our partners  @Empire_Movies and @patheuk for their 2020 Academy Award win! #Oscars

Relive the magic of JUDY, available now on Digital! ",,@Empire_Movies @patheuk,#ReneeZellweger #Oscars,1226778096151486464,https://twitter.com/frontrowfilmsME/status/1226778096151486464
2020-02-10 08:00:43,elenischool,,0,2,2,"The Oscars. A journey through the mathematical side of the Academy Awards  https://hdsr.mitpress.mit.edu/pub/6lpet0sx/ #Oscars #math #science #data #movies #film #analysis",,,#Oscars #math #science #data #movies #film #analysis,1226778007047745536,https://twitter.com/elenischool/status/1226778007047745536
2020-02-10 08:00:13,kleinezeitung,,0,0,4,"Die #Filmkritik zum Überraschungssieger bei den #oscars #parasite #movies #hollywood #korea #joon-ho",,,#Filmkritik #oscars #parasite #movies #hollywood #korea #joon,1226777880602042372,https://twitter.com/kleinezeitung/status/1226777880602042372
2020-02-10 07:59:55,aaron8tor,,0,0,1,"@piersmorgan @susannareid100 I agree with Dolph Lundgren. Actors like @Schwarzenegger @TheSlyStallone have made movies/characters (Terminator/Rocky) that are iconic and will live on for decades &amp; they dont need oscar recognition to validate their careers #GMBOscars #Oscars2020",,@piersmorgan @susannareid100 @Schwarzenegger @TheSlyStallone,#GMBOscars #Oscars2020,1226777802206306305,https://twitter.com/aaron8tor/status/1226777802206306305
2020-02-10 07:59:10,ShadanLarki,,0,0,3,"This incredibly rich person I know hates Parasite because it paints rich people in a bad light.  

The truth is a very bitter pill to swallow. And this is why we need movies like Parasite more than ever. #Oscars #Parasite #BongHive",,,#Oscars #Parasite #BongHive,1226777615215755264,https://twitter.com/ShadanLarki/status/1226777615215755264
2020-02-10 07:58:42,Ton_SettingFree,,0,0,1,"Wow, I must say #Asianpride after watching results of this year’s Oscars. Can’t believe Korean film did it. It’s a good movie after all, yay!!!

#Oscars
#Parasite
#Movies",,,#Asianpride #Oscars #Parasite #Movies,1226777498630799362,https://twitter.com/Ton_SettingFree/status/1226777498630799362
2020-02-10 07:58:01,gaston_films,,0,0,0,"#BongJoonHo had the best night ever 4 #Oscars and he gets to go party   #ParasiteMovie was excellent filmmaking and well deserved award! I hope this global trend keep bringing us amazing movies   ",,,#BongJoonHo #Oscars #ParasiteMovie,1226777326941167617,https://twitter.com/gaston_films/status/1226777326941167617
2020-02-10 07:57:09,iamhoney91,,0,0,1,"Parasite is good but not the best to win academy award.
The Irishman or 1917 were deserving movies.
#Oscars",,,#Oscars,1226777107033800709,https://twitter.com/iamhoney91/status/1226777107033800709
2020-02-10 07:56:27,AndreMartin,wingp,0,0,1,"”Best Motion Picture Of The Year” is the highest award and #ParasiteMovie was the first international (non-US) to win this title. Plenty of intl movies have won #Oscars in the past, just not in this particular category.",,,#ParasiteMovie #Oscars,1226776933310095360,https://twitter.com/AndreMartin/status/1226776933310095360
2020-02-10 07:55:29,iamhoney91,,1,0,3,"As always not happy with Oscar announcements.
Every year they give Oscar to some undeserving movies and people.
#Oscars",,,#Oscars,1226776688459206656,https://twitter.com/iamhoney91/status/1226776688459206656
2020-02-10 07:55:14,lumiorfo,,0,0,0,"Parasite is absolutely flawless and deserves every award it has won. Probably one of the best movies I have ever seen. #Oscars",,,#Oscars,1226776623862689792,https://twitter.com/lumiorfo/status/1226776623862689792
2020-02-10 07:54:39,TT_LarryPage,,0,0,0,"@RavenBanner: '""Most of my films have a lot of character development and exploration, whereas in most horror movies the characters are just cardboard."" — RIP Larry Cohen (1936–2019).
Missing from #Oscars In Memoriam
#Th… , see more http://tweetedtimes.com/topic/Larry%20Page?s=tnp",,@RavenBanner,#Oscars #Th,1226776480329469957,https://twitter.com/TT_LarryPage/status/1226776480329469957
2020-02-10 07:54:22,exolove2shot,,0,0,2,"Korean movies you should watch   
*Swing Kids
*Along with the Gods 1&amp;2
*Parasites
*Memories of Murder
*A taxi Driver
*The Wailing
*The Handmaiden
*Train to Busan
*Mother
And moreee
#koreanmovie
#Parasite #Oscars2020",,,#koreanmovie #Parasite #Oscars2020,1226776408241795073,https://twitter.com/exolove2shot/status/1226776408241795073
2020-02-10 07:54:14,arteeblog3,,2,7,6,"http://www.arteeblog.com/2015/06/serie-arteeblog-arte-e-cinema-norman.html
Norman Rockwell - Movie Starlet and Reporters, 1936
#art #arthistory #ArtLovers #DonneInArte #painting #museum #culture #ArteYArt #ScrivoArte #DonneAmiche #Artwit #ontheblog #Oscars #cinema #movies ",,,#art #arthistory #ArtLovers #DonneInArte #painting #museum #culture #ArteYArt #ScrivoArte #DonneAmiche #Artwit #ontheblog #Oscars #cinema #movies,1226776371470327813,https://twitter.com/arteeblog3/status/1226776371470327813
2020-02-10 07:54:06,creepsilog,,0,0,13,"Our two fave movies of 2019, @ParasiteMovie, and @jokermovie, are big winners in the #Oscars2020!

Listen to what we think about these movies on Spotify, Apple Podcasts, etc. 

Joker: https://open.spotify.com/episode/78haxi8khyWWJzsLZWGitb?si=SJ5sMGkkRp-YOBxe84hH0g

Parasite: https://open.spotify.com/episode/3T4Gpv0qB72tQC4QZtarT7?si=wDzLFbH9Si-j4cIURk7aeQ",,@ParasiteMovie @jokermovie,#Oscars2020,1226776339065135104,https://twitter.com/creepsilog/status/1226776339065135104
2020-02-10 07:53:39,iamhoney91,,0,0,1,"Why The Irishman didn't get any award??
It was the best movie of the year but seems like academy gave Oscar only for the movies which people were talking about more not the deserving one.
#Oscars",,,#Oscars,1226776224728379393,https://twitter.com/iamhoney91/status/1226776224728379393
2020-02-10 07:52:52,gpadmaku,,0,0,0,"Bong Joon Ho's speech for Best Director is just too wholesome. That tribute to Scorsese. And honestly, such a feel good moment when he shouted out Tarantino for paying attention to his movies when no one else did.  #Oscars",,,#Oscars,1226776028334288896,https://twitter.com/gpadmaku/status/1226776028334288896
2020-02-10 07:52:35,ergense,,0,0,0,"I love the movies. I love Hollywood. I always have. and this was just an emotional night watching the #Oscars &amp; all of the winners... especially Bong Joon-ho x Parasite. so amazing.",,,#Oscars,1226775956418752513,https://twitter.com/ergense/status/1226775956418752513
2020-02-10 07:51:35,Peterpa18592329,,0,0,2,"#gmb #oscars or maybe its cos the black movies are shit!",,,#gmb #oscars,1226775707445014533,https://twitter.com/Peterpa18592329/status/1226775707445014533
2020-02-10 07:51:00,ragiiofficial,,0,0,1,"If you thought Parasite was good, watch Memories Of Murder by the same director Bong Joon Ho. Korean movies are slept on.

#Oscars",,,#Oscars,1226775560606699520,https://twitter.com/ragiiofficial/status/1226775560606699520
2020-02-10 07:50:54,JohnLovesMovies,,0,0,0,"It was great of #BradPitt to shout out to the stunt industry. They deserve their own category #Oscars #film #cinema #movies #StuntmenRights",,,#BradPitt #Oscars #film #cinema #movies #StuntmenRights,1226775533670846464,https://twitter.com/JohnLovesMovies/status/1226775533670846464
2020-02-10 07:50:43,SlammingJackLLC,,0,0,1,"Support these young filmmakers, these young stars need your support, they need your support so let's help them. Support by donating click on the link below. 
https://www.gofundme.com/f/movie-horror-indie-nightly-creatures
#oscars #oscars2020 #movie #movies #horror #horrormovie #horrorindiemovie #indiemovie #support",,,#oscars #oscars2020 #movie #movies #horror #horrormovie #horrorindiemovie #indiemovie #support,1226775487143276546,https://twitter.com/SlammingJackLLC/status/1226775487143276546
2020-02-10 07:49:17,t_absiddik,,0,1,4,"#Parasite #Oscars
Some movies are not just made to entertain audience or to win awards. Some are made to create history &amp; the greatest example is Parasite, proved that The Academy is not only about Hollywood. Congrats team Parasite and thanks for the best movie of the year. ",,,#Parasite #Oscars,1226775127381069824,https://twitter.com/t_absiddik/status/1226775127381069824
2020-02-10 07:48:47,arteeblog,,3,5,11,"http://www.arteeblog.com/2015/06/serie-arteeblog-arte-e-cinema-norman.html
Norman Rockwell - Movie Starlet and Reporters, 1936
#art #arthistory #ArtLovers #DonneInArte #painting #museum #culture #ArteYArt #ScrivoArte #DonneAmiche #Artwit #ontheblog #Oscars #cinema #movies ",,,#art #arthistory #ArtLovers #DonneInArte #painting #museum #culture #ArteYArt #ScrivoArte #DonneAmiche #Artwit #ontheblog #Oscars #cinema #movies,1226775003749707776,https://twitter.com/arteeblog/status/1226775003749707776
2020-02-10 07:48:00,NOTDaleJR88,,1,1,2,"I am happy for the Koreans and all that their movie accomplished. 

But I probably still won’t see #Parasite. Simply put... I don’t want to read a whole movie. I read a ton of books. I don’t want to read movies. 

I do congratulate them on a historic night though. #Oscars",,,#Parasite #Oscars,1226774806797922304,https://twitter.com/NOTDaleJR88/status/1226774806797922304
2020-02-10 07:47:13,sanskaarisid,,0,0,0,"I still feel that it was late for the recognition for South Korean movies... it should have been given in 2010 for The yellow sea #Oscars #ParasiteMovie #BongJoonHo @ParasiteMovie #AcademyAwards",,@ParasiteMovie,#Oscars #ParasiteMovie #BongJoonHo #AcademyAwards,1226774609287999488,https://twitter.com/sanskaarisid/status/1226774609287999488
2020-02-10 07:47:08,BaleroSonja,,0,0,0,"Brad Pitt wins and Christian Bale wasn't even nominated for Ford vs. Ferrari.. explain that one.. if you saw both movies it's obvious Bale got the shaftola....
#Oscars",,,#Oscars,1226774585649004544,https://twitter.com/BaleroSonja/status/1226774585649004544
2020-02-10 07:46:49,stephenRB4,,71,3,87,"Joking aside, has anyone actually seen ‘Parasite?’ 

#Oscars #Parasite #film #movies",,,#Oscars #Parasite #film #movies,1226774507349737472,https://twitter.com/stephenRB4/status/1226774507349737472
2020-02-10 07:45:46,chaitanyafilma1,,0,0,0,"""𝟭𝟵𝟭𝟳"" 𝗠𝗼𝘃𝗶𝗲 𝗶𝘀 𝘁𝗵𝗲 𝘄𝗶𝗻𝗻𝗲𝗿 𝗼𝗳 𝟯 𝗔𝗰𝗮𝗱𝗲𝗺𝘆 𝗔𝘄𝗮𝗿𝗱𝘀.

#1917Movie #Oscars #hollywood #movies #film #cinema #movie #academyawards",,,#1917Movie #Oscars #hollywood #movies #film #cinema #movie #academyawards,1226774240948445187,https://twitter.com/chaitanyafilma1/status/1226774240948445187
2020-02-10 07:44:24,supertze,,0,0,0,"...There were other clearly better movies which came out, like Uncut Gems, Honeyboy, Lighthouse etc, which got little to no recognition. The sense of appealing to the korean and asian audiences is STRONG AF. #Oscars (3)",,,#Oscars,1226773897556697088,https://twitter.com/supertze/status/1226773897556697088
2020-02-10 07:44:20,IntrepidIdeas,,0,0,1,"Joker and Oscars.

#intrepidshots #intrepideas
#india #joker #twitterati  #oscar #oscars2020 #oscars #movies #keepitupdated #academyawards #india #oscar2020onstarmovies #madovermarketing #minimal #designing… https://www.instagram.com/p/B8YOCITFo8q/?igshid=bjvw33z8cyol",,,#intrepidshots #intrepideas #india #joker #twitterati #oscar #oscars2020 #oscars #movies #keepitupdated #academyawards #india #oscar2020onstarmovies #madovermarketing #minimal #designing,1226773883438669826,https://twitter.com/IntrepidIdeas/status/1226773883438669826
2020-02-10 07:42:42,merseytart,,1,2,8,"PUT SIGOURNEY WEAVER IN MORE MOVIES, HOLLYWOOD #Oscars ",,,#Oscars,1226773469926481920,https://twitter.com/merseytart/status/1226773469926481920
2020-02-10 07:42:03,logicwriting,,0,0,0,"Did not watch the #Oscars for concerns about political commentary about President #Trump or Speaker of the House #NancyPelosi. #movies #Nielsen #TVGuide #RottenTomatos #HollywoodReporter",,,#Oscars #Trump #NancyPelosi #movies #Nielsen #TVGuide #RottenTomatos #HollywoodReporter,1226773305404817408,https://twitter.com/logicwriting/status/1226773305404817408
2020-02-10 07:41:36,AmarveerB,,0,0,4,"#Parasite winning big at the #Oscars is justice! The movie is a masterpiece that was clearly above the rest of the great movies of 2019! Good on the academy for seeing this!",,,#Parasite #Oscars,1226773195539255296,https://twitter.com/AmarveerB/status/1226773195539255296
2020-02-10 07:40:23,AnisTabet23,,4,4,61,"2019 was a great year for movies. Probably the best of the decade #Oscars2020",,,#Oscars2020,1226772888612724736,https://twitter.com/AnisTabet23/status/1226772888612724736
2020-02-10 07:39:35,tharle_nan_maga,,0,0,0,"Today is the day when all Indians make note of Oscar winning movies to watch, which they almost always never do! #Oscars #Oscar2020",,,#Oscars #Oscar2020,1226772686539411456,https://twitter.com/tharle_nan_maga/status/1226772686539411456
2020-02-10 07:39:34,Movies_Reo,,0,0,1,"ホアキン・フェニックス一時は逮捕騒動とか色々あってどうなるかと思ってたけど、やっぱり取るべくして取ったなって感じですねありがとう 
#Oscars 
#アカデミー賞",,,#Oscars,1226772683301384192,https://twitter.com/Movies_Reo/status/1226772683301384192
2020-02-10 07:39:18,martinradio,,0,0,0,"Media for past months  - ""#Oscars2020 are so racist"". Actual Oscar's - South Korean movie with all non-white cast wins best movie and 3 other awards. So fucking racist yeah. Issue is good movies coming forward not the nominations as wokeists say.
@IainDale",,@IainDale,#Oscars2020,1226772615911661568,https://twitter.com/martinradio/status/1226772615911661568
2020-02-10 07:39:08,Colinthecrypto1,,0,1,2,"There's award winners and then there's award winners

And then there's Van Helsing

#coil #XRPCommunity #Oscars #movies #Oscar2020 #Oscar #Awards #blog #MondayMotivation #MondayMood #MondayMorning #comedy #blogging",,,#coil #XRPCommunity #Oscars #movies #Oscar2020 #Oscar #Awards #blog #MondayMotivation #MondayMood #MondayMorning #comedy #blogging,1226772572844498948,https://twitter.com/Colinthecrypto1/status/1226772572844498948
2020-02-10 07:39:07,supertze,,1,0,0,"This #Oscars was a total shit show. Parasite is one of the best movies, but you just can't give away every award just for the sake of diplomacy. Academy here trying to get the Asian market. Shame.",,,#Oscars,1226772570793545728,https://twitter.com/supertze/status/1226772570793545728
2020-02-10 07:38:46,RCbot,,0,0,0,"It was a thrill to see Diane Ladd at the #Oscars when Laura Dern won. #RamblingRose #WildAtHeart #movies #mother #daughter",,,#Oscars #RamblingRose #WildAtHeart #movies #mother #daughter,1226772483203686405,https://twitter.com/RCbot/status/1226772483203686405
2020-02-10 07:38:20,299simple_life,,0,0,0,"There's no need to discriminate in movies. Whoever had won will go down to history as greatest movies of all time. #peaceout #Oscars",,,#peaceout #Oscars,1226772371559743488,https://twitter.com/299simple_life/status/1226772371559743488
2020-02-10 07:38:07,emmel_liarth,,0,0,0,"i also saw in the #oscars audience that jap guy who pissed on stifler´s head at that party in one of the american pie movies lol haha",,,#oscars,1226772316073361408,https://twitter.com/emmel_liarth/status/1226772316073361408
2020-02-10 07:36:28,chaitanyamurali,,1,1,5,"If a Korean film can win Best Picture, surely we can now start looking at some of the outstanding anime movies that air each year for the Animated Film award instead of handing it by default to whatever mediocre Disney Pixar film aired that year. #Oscars #Moana",,,#Oscars #Moana,1226771902762340353,https://twitter.com/chaitanyamurali/status/1226771902762340353
2020-02-10 07:35:15,WardWilloughby,,0,0,0,"With The Irishman's shutout, Martin Scorsese is the first director to have two movies receive 10 #Oscars nominations but win zero (Gangs of New York went 0 for 10 in 2002).",,,#Oscars,1226771595299086336,https://twitter.com/WardWilloughby/status/1226771595299086336
2020-02-10 07:34:49,Kr_tikaOT7,,0,0,7,"Watched Memories of Murder a long time ago and just realized it was a Bong Joon Ho film, I am so relished to see the world finally appreciating cinema across languages and giving non-English movies the attention they deserve, it's a celebration! #ParasiteBestPicture #Oscars ",,,#ParasiteBestPicture #Oscars,1226771487689850880,https://twitter.com/Kr_tikaOT7/status/1226771487689850880
2020-02-10 07:34:26,Film_Hooligans,,0,1,6,"Congratulations to visionary phenom director Bong Joon-Ho for his Best Director & Best Picture (Parasite) at the #Oscars2020 check out our episode on the Korean filmmaker here: https://youtu.be/NUgL3HptJXU #movies ",,,#Oscars2020 #movies,1226771390612639745,https://twitter.com/Film_Hooligans/status/1226771390612639745
2020-02-10 07:34:23,randomaccesone,,1,0,0,"From attempts to look diverse post racists tag, to leaning too much towards social media hype post DiCaprio,Revenant win.

The #Oscars jury still too dumb to understand movies like Midsommar, The Lighthouse.........

#Oscars2020",,,#Oscars #Oscars2020,1226771379699085312,https://twitter.com/randomaccesone/status/1226771379699085312
2020-02-10 07:33:59,adambuttimer,,0,0,0,"Thought Scorsese might pull Best Director out of the bag for the Irishman. Or even Tarantino as the academy traditionally likes movies about Hollywood for some reason (ie. The Artist, 2011). #Oscars",,,#Oscars,1226771279405076480,https://twitter.com/adambuttimer/status/1226771279405076480
2020-02-10 07:33:46,seanprzano,,0,0,6,"Parasite deserved every single one of those awards AND MORE. It’s one of the best movies of my lifetime. Love it! #Oscars #ParasiteBestPicture",,,#Oscars #ParasiteBestPicture,1226771221754216448,https://twitter.com/seanprzano/status/1226771221754216448
2020-02-10 07:33:17,behindwoods,,1,5,67,"Nanum cinephile than!   

#Oscars #Movies #Cinephile",,,#Oscars #Movies #Cinephile,1226771099959971843,https://twitter.com/behindwoods/status/1226771099959971843
2020-02-10 07:32:54,KiraJW,,2,1,16,"My favorite thing about award shows is fantasizing about the movies the different pairings could make.  What’s this movie, starring Regina King and Brad Pitt, about?  Who’s writing it? #Oscars ",,,#Oscars,1226771002941739008,https://twitter.com/KiraJW/status/1226771002941739008
2020-02-10 07:31:02,imadsankar,,0,0,0,"If #LeonardoDiCaprio plays #Joker in some batman movies we would not wait that long to see him win an Oscar #Oscar #OscarsSoWhite #JokerMovie #Oscars2020 #Oscar2020",,,#LeonardoDiCaprio #Joker #Oscar #OscarsSoWhite #JokerMovie #Oscars2020 #Oscar2020,1226770533624242182,https://twitter.com/imadsankar/status/1226770533624242182
2020-02-10 07:31:01,Movies_Reo,,1,1,4,"今年のアカデミー賞助演女優賞は僕の大好きなローラ・ダーンさん！ 
ピンと来ない方も多いかもしれませんが、ジュラシック・パークやスター・ウォーズ等、超有名作の重要な役を数多く演じられているので、皆さんも1度はスクリーンで見かけているはず！！

Congratulation!! 
#Oscars
#アカデミー賞 https://twitter.com/TheAcademy/status/1226692023735877634",,,#Oscars,1226770531115913216,https://twitter.com/Movies_Reo/status/1226770531115913216
2020-02-10 07:30:48,DeanDeBlois,,5,9,88,"With two of the awesome kids from one of my favorite movies of the year. jojorabbitmovie #oscars https://www.instagram.com/p/B8YMe72J_3z/?igshid=t442a5qcok4k",,,#oscars,1226770477257043968,https://twitter.com/DeanDeBlois/status/1226770477257043968
2020-02-10 07:30:40,m_saakyan,,0,0,0,"Do we need #Oscars to tell us that #MartinScorsese is an iconic director? That #BradPitt and #JoaquinPhoenix are great actors?    Those people who love #QuentinTarantino don't love his movies because of the awards he has.  Many great talents never won an Oscar.",,,#Oscars #MartinScorsese #BradPitt #JoaquinPhoenix #QuentinTarantino,1226770440959315969,https://twitter.com/m_saakyan/status/1226770440959315969
2020-02-10 07:28:48,pavankhedkar07,,0,0,0,"Here is Oscar winner list of Indian movies.  
◆Best movie: #Kalank
◆Best Director: Remo disouza
◆Best Actor: #ArjunKapoor (#Panipat)
◆Best visual effects: #Drive(Netflix)
◆Best actress: Sonakshi Sinha.

#Oscars2020 #AcademyAwards
#OscarNoms #Oscar
#Oscar2020 #OscarAwards",,,#Kalank #ArjunKapoor #Panipat #Drive #Oscars2020 #AcademyAwards #OscarNoms #Oscar #Oscar2020 #OscarAwards,1226769973273649152,https://twitter.com/pavankhedkar07/status/1226769973273649152
2020-02-10 07:28:14,LuluWalcott1,,0,0,0,"#Film #Movies #Cinema #ICYMI @TheAcademy --&gt; #Oscars: The Complete Winners List ",,@TheAcademy,#Film #Movies #Cinema #ICYMI #Oscars,1226769829362728960,https://twitter.com/LuluWalcott1/status/1226769829362728960
2020-02-10 07:28:05,krishsthoughts,TIinExile,0,0,0,"This is the reason why our movies never make it to the #Oscars",,,#Oscars,1226769792377339905,https://twitter.com/krishsthoughts/status/1226769792377339905
2020-02-10 07:27:46,xfailadis,,0,1,3,"#Oscars2020 RECAP: The Winners &amp; The Biggest Moments of The Night!   #Hollywood #Oscars  #Movies                  https://www.youtube.com/watch?v=dA_7TGD-82Y",,,#Oscars2020 #Hollywood #Oscars #Movies,1226769711129616390,https://twitter.com/xfailadis/status/1226769711129616390
2020-02-10 07:27:02,jenniferpark112,ABC,0,0,11,"I share my dad’s love for films. He introduced me to Korean movies and tonight @ParasiteMovie proved what my dad (and many others) have been saying for years, “Korean films  belong among the greatest.” #Oscars2020 #기생중",,@ParasiteMovie,#Oscars2020,1226769527326810112,https://twitter.com/jenniferpark112/status/1226769527326810112
2020-02-10 07:25:55,LuluWalcott1,,0,0,0,"#Women #Film #Movies #Cinema #Oscars --&gt; Oscars: Women Make History With Score Win, Composing Gig ",,,#Women #Film #Movies #Cinema #Oscars,1226769245607878656,https://twitter.com/LuluWalcott1/status/1226769245607878656
2020-02-10 07:24:51,conan_altatis,,0,0,0,"#Oscars #Oscars2020 #Academy #AcademyAward #academyawards2020 #AcademyAwardWinners #Oscar2020 #Oscar2020 #JoaquinPhoenix #ReneeZellwegger #1917 #Joker #Parasite #ParasiteBestPicture #ParasiteMadeHistory #films #movies #actors #actresses #Hollywood",,,#Oscars #Oscars2020 #Academy #AcademyAward #academyawards2020 #AcademyAwardWinners #Oscar2020 #Oscar2020 #JoaquinPhoenix #ReneeZellwegger #Joker #Parasite #ParasiteBestPicture #ParasiteMadeHistory #films #movies #actors #actresses #Hollywood,1226768977545707523,https://twitter.com/conan_altatis/status/1226768977545707523
2020-02-10 07:23:03,SentencesH,,0,0,0,"""Tom Hanks is a polarising figure""

#sentencesyouwillneverhear #movies #films #oscars #cinema #actors",,,#sentencesyouwillneverhear #movies #films #oscars #cinema #actors,1226768527106985985,https://twitter.com/SentencesH/status/1226768527106985985
2020-02-10 07:22:57,BearNorthland,,0,0,0,"#Oscars Many many beautiful women on and off stage but seriously... Jane Fonda... SO stylish, highest ranking on my list #janefonda @Janefonda",,@Janefonda,#Oscars #janefonda,1226768502792556544,https://twitter.com/BearNorthland/status/1226768502792556544
2020-02-10 07:22:52,rajeshkadvocate,,0,0,0,"From last few decades #Oscars is huge biasing and Partiality.
There are lots of Tollywood,Mollywood,kollywood movies or Can say indian  regional movies who directly counter Hollywood in script,story, direction,acting,music..Etc and shown much better than Holywd.

.But Biasing  ",,,#Oscars,1226768479086268417,https://twitter.com/rajeshkadvocate/status/1226768479086268417
2020-02-10 07:22:49,Arvi_nth,THR,0,0,0,"Although I was rooting for #1917TheMovie, just how iconic is this! In an awards show that predominantly rewards English movies, #Parasite wins best picture, director and  screenplay, and all of the acceptance speeches were delivered in Korean. Walls were broken today! 

#Oscars ",,,#1917TheMovie #Parasite #Oscars,1226768466067120128,https://twitter.com/Arvi_nth/status/1226768466067120128
2020-02-10 07:22:20,FilmTVDiversity,,0,2,6,"Even before #Parasite, Bong Joon Ho blended art and entertainment beautifully - More Bong Joon Ho movies to check out after Parasite's #Oscars wins | EW ",,,#Parasite #Oscars,1226768346323906561,https://twitter.com/FilmTVDiversity/status/1226768346323906561
2020-02-10 07:22:12,BradLindenSoCal,KeoniTylerPub,1,0,0,"No, not at all. All those craft categories are for movies people have seen or, at least, heard of. @TheAcademy makes 90% of its annual revenue from the #Oscars telecast &amp; ratings keeps slipping so replacing shorts categories with moving speeches by old pros would be prudent.",,@TheAcademy,#Oscars,1226768311959949312,https://twitter.com/BradLindenSoCal/status/1226768311959949312
2020-02-10 07:21:53,nelifarhati,,0,0,0,"now that Parasite won the Best Picture in #Oscars , I hope this is not just a one-time glory. this should be the beginning of a new era of movies. Hollywood should realize that great creation doesn't only come from Hollywood.",,,#Oscars,1226768230603096064,https://twitter.com/nelifarhati/status/1226768230603096064
